feedback_id,source,user_role,product_area,feedback_text,created_at
FB00966,support,技术负责人,API接口,"希望能支持定时发送报表到邮箱",2026-06-10
FB00967,community,市场总监,权限配置,"多语言支持不够完善，英文界面有翻译错误",2026-06-26
FB00968,in-app,财务经理,API接口,"数据权限设置太粗，不能按部门隔离",2026-06-01
FB00969,community,市场总监,数据分析,"报表模板太少，每次都得从头做",2026-06-19
FB00970,community,客户成功,API接口,"实时数据更新延迟太高，13分钟才刷新一次",2026-06-15
FB00971,appstore,市场总监,导出功能,"客户反馈渠道分散，汇总太麻烦",2026-06-02
FB00972,community,运营负责人,API接口,"竞品分析模块数据来源不够权威",2026-06-22
FB00973,interview,财务经理,移动端,"NPS 评分趋势图时间范围选择不灵活",2026-06-03
FB00974,interview,HR主管,数据分析,"客户画像标签体系不够完善",2026-06-24
FB00975,in-app,数据分析师,用户管理,"工单分配逻辑不透明，经常分配错人",2026-06-13
FB00976,in-app,数据分析师,API接口,"SLA 超时预警不及时",2026-06-05
FB00977,sales,数据分析师,API接口,"知识库搜索结果排序不合理",2026-06-23
FB00978,interview,CEO,数据分析,"客户生命周期阶段定义不够清晰",2026-06-17
FB00979,survey,CEO,仪表盘,"自动化工作流配置门槛太高",2026-06-23
FB00980,community,数据分析师,移动端,"报表分享链接过期时间太短",2026-06-27
FB00981,interview,财务经理,用户管理,"数据看板不能嵌入到我们自己的系统里",2026-06-03
FB00982,support,客户成功,API接口,"A/B 测试结果分析维度不够",2026-05-31
FB00983,support,产品经理,导出功能,"用户行为路径分析太粗糙",2026-06-13
FB00984,interview,财务经理,导出功能,"留存分析的同期群定义不直观",2026-06-16
FB00985,in-app,HR主管,导出功能,"漏斗步骤之间的时间窗口设置有限制",2026-06-22
FB00986,survey,市场总监,权限配置,"自定义事件追踪配置太麻烦",2026-06-20
FB00987,in-app,运营负责人,通知系统,"热力图数据不够精确",2026-06-14
FB00988,sales,市场总监,数据分析,"会话回放加载太慢",2026-06-01
FB00989,support,销售经理,导出功能,"用户反馈情感分析准确率不高",2026-06-18
FB00990,support,产品经理,权限配置,"标签管理没有批量操作",2026-06-22
FB00991,survey,HR主管,权限配置,"数据导出格式有限，缺少 Parquet",2026-06-17
FB00992,community,客户成功,BI报表,"Webhook 配置没有测试功能",2026-06-10
FB00993,support,销售经理,数据分析,"集成第三方工具的文档不完整",2026-06-02
FB00994,survey,HR主管,移动端,"Dashboard 权限继承关系不清晰",2026-06-10
FB00995,interview,数据分析师,API接口,"报表订阅管理入口太深",2026-06-18
FB00996,appstore,技术负责人,通知系统,"数据字典维护成本高",2026-06-09
FB00997,survey,运营负责人,搜索功能,"告警规则配置没有模板",2026-06-15
FB00998,community,数据分析师,数据分析,"API 调用频率限制文档不清楚",2026-06-22
FB00999,support,CEO,BI报表,"数据回溯能力不足，只能看13天内的",2026-06-04
FB01000,survey,市场总监,移动端,"客户分层模型不够灵活，不能自定义维度",2026-06-24
